loss_mse,inference time
0.009059938551120417,0.00039259741341110565
0.0014500601537469854,0.0004062524242122678
0.001210152914562882,0.0003939434124605499
0.0010725447568702758,0.000426294268482793
0.0009980199870292237,0.0003880530305732486
0.0009517037086594547,0.00039319295227672644
0.0009196402922106556,0.00038705421770286096
0.0008933743895633947,0.00039326608035976287
0.0008712982997105313,0.000389568163240623
0.0008528751847586121,0.00039041945098960485
0.0008393525123960733,0.000392902470273113
0.0008250482356066163,0.00038597292273584075
0.0008130511132416373,0.0003913907819130705
0.0008038467663326143,0.00039399982658905997
0.0007948484136048673,0.00038692496553824763
0.0007863613185040477,0.00038960565180674086
0.0007767642941417959,0.0003975068565702786
0.0007698237735620111,0.0003893224209764578
0.0007621427615419021,0.00038858834844436086
0.000756123935585988,0.00039377594661248573
0.0007488771172614902,0.00038994787093206624
0.0007432593366942624,0.0003942174705565701
0.0007375147098790723,0.0003866063127262459
0.0007331544852018152,0.0003911893805738203
0.0007274882011936265,0.00039358078128229963
0.0007211771284005685,0.00039442880600328283
0.0007182750333654627,0.00038534051165383515
0.000712166237825865,0.0003915347539595444
0.0007075442164109418,0.0003897712686056058
0.0007027143968640887,0.0003930281331069278
0.000699149184654615,0.00039928147247527925
0.0006958030552708885,0.00039054913822461797
0.0006914564875350928,0.00038373307154996553
0.0006881753018686123,0.0003823673130531961
0.0006828332603073668,0.0003864481646359112
0.0006809435426055381,0.00039072262254654635
0.0006771760768027438,0.0003838417666381873
0.0006741265145131092,0.00039146684672130574
0.000672060919024591,0.00038399193843785865
0.0006685397808022308,0.00039250989174900844
0.0006659618057730675,0.00039153529779754415
0.0006628375096952456,0.000386817611917092
0.0006609372921713984,0.0003911377522197083
0.0006586058001621739,0.00038416553152738694
0.0006559960895877996,0.000389716812293895
0.0006544742086888134,0.00039120181633608183
0.0006532677478372111,0.00038880138791680624
0.0006497344912087054,0.0003858310897854993
0.0006492451198127573,0.0003895177313301105
0.0006458272847403859,0.00039480967388245893
0.0006444297987577236,0.00038915067693612873
0.0006432089421407327,0.00038630995727223494
0.0006411345283464878,0.0003930061983076035
0.0006392165917901662,0.00038815940528600463
0.0006378893593451266,0.00039877258513095604
0.0006359854214878376,0.0003943655757718423
0.0006336295480677288,0.00039077787648732356
0.0006334830264774661,0.0003935858208477642
0.0006304284208494024,0.00039528825132226133
0.0006296990571077346,0.0003950394635652974
0.0006278380454154139,0.00038487748798082637
0.000626462882274297,0.00039069771476615665
0.0006266719949248102,0.00038849814384813147
0.0006240813727876177,0.00038773035336004845
0.000622767142507602,0.0003876516781294143
0.0006218075645902743,0.00038627779831851484
0.0006196002161648194,0.0003917127702648042
0.0006174174967120513,0.0003915104625288878
0.0006172704182631882,0.00038968037514791
0.0006160098952651422,0.00039253113768686636
0.0006141663303300217,0.0003908608661660893
0.000614177727963829,0.0003837422805400951
0.0006120558081931489,0.00039664066766010296
0.0006104254878336999,0.00038651730457361596
0.0006101587120506924,0.000395306814325987
0.0006086458523787568,0.0003967637200715188
0.00060820238018859,0.00038635310175355044
0.0006063924079868615,0.00039554958360908676
0.0006044617160970671,0.0003944589346284704
0.0006043038190980823,0.0003905282548454266
0.0006028533779103306,0.00039596199409224983
0.0006030169082774534,0.0003864843117349629
0.0006013747187244715,0.00038987604806022924
0.0006000920900195482,0.0003901245820261266
0.0005994317643344757,0.0003936766417937267
0.0005984325565862728,0.0003898488199043738
0.0005970178707996698,0.00039309255978196785
0.0005972694464367179,0.0003852159002401533
0.0005958476233030338,0.0003855732380618724
0.0005951956550112464,0.00039172020271746784
0.0005936645740002151,0.0003892821769644744
0.0005927266889167892,0.0003956658199175721
0.0005924802255339696,0.00038648159254496404
0.0005915165295197861,0.0003909406653285897
0.000589882837967749,0.0003911766910204922
0.000589589847702776,0.00038490348343721563
0.0005892879382943408,0.00039091209570566815
0.0005886548077201495,0.00039246866882862544
0.0005876098652298046,0.00039247882047128795
0.0005866386642866304,0.00039024495150341023
