Namespace(seed=969491451, GPU_to_use=None, epochs=100, batch_size=32, lr=0.0005, lr_decay=200, gamma=0.5, training_samples=1096, test_samples=365, shuffle_traindata=True, prediction_steps=10, encoder_hidden=256, decoder_hidden=256, encoder='mlp', decoder='mlp', prior=1, edge_types=2, dont_use_encoder=False, lr_z=0.1, global_temp=False, load_temperatures=False, alpha=2, num_cats=3, unobserved=0, model_unobserved=0, dont_shuffle_unobserved=False, teacher_forcing=0, suffix='_energy_DE_1d', timesteps=24, num_atoms=7, dims=10, datadir='./data', save_folder='logs', expername='', sym_save_folder='../logs', load_folder='', test_time_adapt=False, lr_logits=0.01, num_tta_steps=100, dont_skip_first=False, temp=0.5, hard=False, no_validate=False, no_cuda=False, var=5e-07, encoder_dropout=0.0, decoder_dropout=0.0, no_factor=False, f='C:\\Users\\GwenH\\AppData\\Roaming\\jupyter\\runtime\\kernel-3250e4a8-7288-4f8b-a679-09eec122358f.json', test=True, device=device(type='cuda', index=0), cuda=True, factor=True, validate=True, shuffle_unobserved=True, skip_first=True, use_encoder=True, time='20221106-171315', num_GPU=1, batch_size_multiGPU=32, log_path='logs\\20221106-171315')
DataParallel(
  (module): MLPEncoder(
    (mlp1): MLP(
      (fc1): Linear(in_features=240, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp2): MLP(
      (fc1): Linear(in_features=512, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp3): MLP(
      (fc1): Linear(in_features=256, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (mlp4): MLP(
      (fc1): Linear(in_features=768, out_features=256, bias=True)
      (fc2): Linear(in_features=256, out_features=256, bias=True)
      (bn): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (fc_out): Linear(in_features=256, out_features=2, bias=True)
  )
)
DataParallel(
  (module): MLPDecoder(
    (msg_fc1): ModuleList(
      (0): Linear(in_features=20, out_features=256, bias=True)
      (1): Linear(in_features=20, out_features=256, bias=True)
    )
    (msg_fc2): ModuleList(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): Linear(in_features=256, out_features=256, bias=True)
    )
    (out_fc1): Linear(in_features=266, out_features=256, bias=True)
    (out_fc2): Linear(in_features=256, out_features=256, bias=True)
    (out_fc3): Linear(in_features=256, out_features=10, bias=True)
  )
)
0 train	 	loss_kl -1.1919419050 	acc 0.5029761905 	auroc 0.5043751006 	loss_nll 17837117.0928571410 	loss_mse 0.0775526784 	loss 17837115.9785714298 	inference time 0.0736031124 	time: 3.3032s 	
0 validate	 	loss_kl -0.4789003829 	acc 0.4997901404 	auroc 0.5005961078 	loss_nll 5355642.8958333330 	loss_mse 0.0232854029 	loss 5355642.3958333330 	inference time 0.0442150633 	time: 2.8504s 	
1 train	 	loss_kl -0.4637004316 	acc 0.4988732993 	auroc 0.4976343776 	loss_nll 3098003.7000000002 	loss_mse 0.0134695803 	loss 3098003.2000000002 	inference time 0.0292359556 	time: 1.8062s 	
1 validate	 	loss_kl -0.3618630469 	acc 0.5002193987 	auroc 0.5024343461 	loss_nll 3207477.6458333335 	loss_mse 0.0139455537 	loss 3207477.2916666665 	inference time 0.0403088530 	time: 3.0558s 	
2 train	 	loss_kl -0.3944205701 	acc 0.4992559524 	auroc 0.4986159472 	loss_nll 2271744.6000000001 	loss_mse 0.0098771498 	loss 2271744.1714285715 	inference time 0.0265575205 	time: 1.6396s 	
2 validate	 	loss_kl -0.3759528001 	acc 0.4997472146 	auroc 0.5023024896 	loss_nll 2730689.2395833335 	loss_mse 0.0118725614 	loss 2730688.8854166665 	inference time 0.0410563350 	time: 2.7945s 	
3 train	 	loss_kl -0.3723423660 	acc 0.4995535714 	auroc 0.4989884435 	loss_nll 2026280.2142857143 	loss_mse 0.0088099133 	loss 2026279.8250000000 	inference time 0.0287517616 	time: 1.7653s 	
3 validate	 	loss_kl -0.3661526392 	acc 0.5002718636 	auroc 0.5020924279 	loss_nll 2512414.7916666665 	loss_mse 0.0109235421 	loss 2512414.4375000000 	inference time 0.0368999839 	time: 2.8284s 	
4 train	 	loss_kl -0.3460667423 	acc 0.5006164966 	auroc 0.5008072265 	loss_nll 1856008.1714285715 	loss_mse 0.0080696002 	loss 1856007.8250000000 	inference time 0.0267566885 	time: 1.6336s 	
4 validate	 	loss_kl -0.3393502980 	acc 0.5005437271 	auroc 0.5025437924 	loss_nll 2311609.4270833335 	loss_mse 0.0100504750 	loss 2311609.0833333335 	inference time 0.0468746026 	time: 2.9471s 	
5 train	 	loss_kl -0.3844801009 	acc 0.4983843537 	auroc 0.4991355443 	loss_nll 1665675.1464285713 	loss_mse 0.0072420654 	loss 1665674.7607142858 	inference time 0.0263858114 	time: 1.6157s 	
5 validate	 	loss_kl -0.4314773704 	acc 0.5039682540 	auroc 0.5016179765 	loss_nll 1910991.8020833333 	loss_mse 0.0083086595 	loss 1910991.3541666667 	inference time 0.0394777258 	time: 2.8214s 	
6 train	 	loss_kl -0.4646689100 	acc 0.4980229592 	auroc 0.4987470944 	loss_nll 1361462.2035714285 	loss_mse 0.0059194005 	loss 1361461.7250000001 	inference time 0.0278401647 	time: 1.7144s 	
6 validate	 	loss_kl -0.4529355938 	acc 0.5005628053 	auroc 0.5024876251 	loss_nll 1917687.2916666667 	loss_mse 0.0083377708 	loss 1917686.8333333333 	inference time 0.0409735441 	time: 2.8723s 	
